ID	age	gender	date	block	trial	stim_type	stim_step	intensity	resp1	resp1_t	resp1_btn	resp2	resp2_t	resp2_btn	stim_delay	mri_trigger	t_mri_stim_onset	onset_fix	onset_cue	onset_stim_p	onset_resp1	onset_resp1_p	onset_resp2	onset_ITI
34	24	m	2016/03/11	3	1	1	1.00	1.720000	0	1.0794	7	4	0.7167	5	0.8850	5510.751444	2004.808103	5510.851869	5511.838167	5512.824433	5521.818013	5522.920726	5523.305209	5524.040747
34	24	m	2016/03/11	3	2	0	0.00	0.000000	0	0.4877	7	4	0.4195	5	0.8850	5531.751875	2004.969035	5531.847440	5532.833722	5533.820007	5542.813589	5543.331806	5544.301372	5544.736004
34	24	m	2016/03/11	3	3	1	1.00	1.720000	0	0.9100	7	4	0.8838	5	0.8850	5552.752339	2005.099793	5552.843600	5553.829885	5554.816169	5563.809752	5564.745883	5565.297533	5566.200235
34	24	m	2016/03/11	3	4	1	1.00	1.720000	0	0.7148	7	4	0.6636	5	0.8850	5573.752755	2004.254897	5573.839762	5574.826046	5575.812330	5584.805911	5585.541445	5586.293695	5586.979080
34	24	m	2016/03/11	3	5	1	1.00	1.720000	1	0.7605	6	4	0.5102	5	0.8850	5594.753227	2004.405771	5594.852641	5595.838927	5596.825210	5605.819379	5606.605062	5607.307164	5607.842099
34	24	m	2016/03/11	3	6	0	0.00	0.000000	0	0.9173	7	4	0.7505	5	0.8850	5615.753640	2004.546587	5615.849392	5616.835088	5617.821372	5626.814952	5627.751088	5628.302737	5629.071705
34	24	m	2016/03/11	3	7	1	1.00	1.720000	1	0.9185	6	3	0.3164	6	0.8850	5636.754128	2004.627054	5636.844966	5637.831250	5638.817534	5647.811114	5648.747249	5649.298899	5649.633234
34	24	m	2016/03/11	3	8	0	0.00	0.000000	0	0.8481	7	4	0.4598	5	0.8850	5657.754538	2004.556646	5657.841128	5658.827412	5659.813697	5668.807276	5669.676544	5670.295061	5670.779846
34	24	m	2016/03/11	3	9	2	1.00	2.120000	1	0.7908	6	4	0.6519	5	0.8850	5678.754981	2004.466121	5678.854007	5679.840291	5680.826577	5689.820155	5690.639273	5691.307940	5691.976608
34	24	m	2016/03/11	3	10	1	1.00	1.720000	1	0.5766	6	3	0.5674	6	0.8850	5699.755432	2004.496296	5699.850169	5700.836453	5701.822738	5710.816324	5711.418118	5712.304103	5712.889186
34	24	m	2016/03/11	3	11	1	1.00	1.720000	0	1.0129	7	3	0.5000	6	0.8850	5720.755870	2004.647170	5720.846333	5721.832616	5722.818900	5731.812480	5732.848938	5733.300265	5733.818482
34	24	m	2016/03/11	3	12	2	1.00	2.120000	1	0.9194	6	4	0.5322	5	0.8850	5741.756304	2004.777928	5741.842494	5742.828778	5743.815061	5752.808642	5753.744775	5754.296427	5754.848077
34	24	m	2016/03/11	3	13	1	1.00	1.720000	0	1.0212	7	4	0.8213	5	0.8850	5762.756749	2003.922974	5762.855373	5763.841656	5764.827941	5773.821520	5774.857953	5775.309306	5776.161857
34	24	m	2016/03/11	3	14	0	0.00	0.000000	0	1.0216	7	4	0.5060	5	0.8850	5783.757238	2004.073848	5783.851535	5784.837819	5785.824104	5794.817685	5795.854270	5796.305468	5796.840402
34	24	m	2016/03/11	3	15	1	1.00	1.720000	1	0.6879	6	2	1.0423	7	0.8850	5804.757657	2004.204606	5804.847699	5805.833981	5806.820266	5815.813845	5816.532665	5817.301631	5818.371500
34	24	m	2016/03/11	3	16	0	0.00	0.000000	0	0.9890	7	4	0.6279	5	0.8850	5825.758092	2004.355480	5825.843857	5826.830144	5827.816428	5836.810008	5837.829728	5838.297793	5838.949748
34	24	m	2016/03/11	3	17	1	1.00	1.720000	1	0.5692	6	3	0.3500	6	0.8850	5846.758529	2004.496296	5846.856738	5847.843022	5848.829307	5857.822888	5858.407969	5859.310671	5859.678439
34	24	m	2016/03/11	3	18	0	0.00	0.000000	0	0.8162	7	4	0.3478	5	0.8850	5867.758971	2004.637112	5867.852901	5868.839184	5869.825469	5878.819050	5879.654884	5880.306834	5880.674601
34	24	m	2016/03/11	3	19	1	1.00	1.720000	0	0.8750	7	4	0.4022	5	0.8850	5888.759405	2004.777928	5888.849062	5889.835346	5890.821632	5899.815235	5900.717912	5901.303591	5901.721697
34	24	m	2016/03/11	3	20	1	1.00	1.720000	0	1.2319	7	4	0.6701	5	0.8850	5909.759830	2004.918744	5909.845831	5910.832139	5911.818389	5920.811373		5922.299158	5922.984541
34	24	m	2016/03/11	3	21	1	1.00	1.720000	1	0.6836	6	3	0.5165	6	0.8850	5930.760285	2004.053732	5930.858104	5931.844388	5932.830673	5941.824255	5942.526353	5943.312037	5943.846971
34	24	m	2016/03/11	3	22	1	1.00	1.720000	0	0.8341	7	4	0.3682	5	0.8850	5951.760750	2004.204606	5951.854266	5952.840549	5953.826835	5962.820417	5963.672996	5964.308199	5964.692682
34	24	m	2016/03/11	3	23	1	1.00	1.720000	0	0.7214	7	3	0.3715	6	0.8850	5972.761154	2004.345422	5972.850429	5973.836711	5974.822999	5983.816576	5984.568830	5985.304361	5985.705563
34	24	m	2016/03/11	3	24	1	1.00	1.720000	0	0.6527	7	3	0.3578	6	0.8850	5993.761596	2004.516413	5993.846588	5994.832875	5995.819159	6004.812739	6005.481404	6006.300524	6006.685008
34	24	m	2016/03/11	3	25	0	0.00	0.000000	0	0.7369	7	4	0.4971	5	0.8850	6014.762039	2004.627054	6014.859470	6015.845753	6016.832038	6025.825619	6026.577869	6027.313403	6027.831624
34	24	m	2016/03/11	3	26	1	1.00	1.720000	1	0.8492	6	3	0.7732	6	0.8850	6035.762479	2004.787986	6035.855633	6036.841914	6037.828200	6046.821780	6047.691048	6048.309565	6049.111967
34	24	m	2016/03/11	3	27	1	1.00	1.720000	0	1.3717	7	2	0.6563	7	0.8850	6056.762931	2004.898627	6056.851794	6057.838076	6058.824363	6067.817947		6069.305727	6069.991113
34	24	m	2016/03/11	3	28	2	1.00	2.120000	1	0.6568	6	4	0.7364	5	0.8850	6077.763371	2004.938861	6077.847954	6078.834240	6079.820525	6088.814106	6089.499489	6090.301890	6091.054140
34	24	m	2016/03/11	3	29	1	1.00	1.720000	0	0.7752	7	4	0.3636	5	0.8850	6098.763814	2004.003440	6098.860836	6099.847119	6100.833404	6109.826985	6110.629384	6111.314769	6111.699252
34	24	m	2016/03/11	3	30	1	1.00	1.720000	0	0.7205	7	4	0.4344	5	0.8850	6119.764274	2004.124140	6119.856999	6120.843280	6121.829566	6130.823146	6131.575398	6132.310931	6132.762281
34	24	m	2016/03/11	3	31	1	1.00	1.720000	1	0.6738	6	2	0.5011	7	0.8850	6140.764713	2004.234781	6140.853159	6141.839442	6142.825728	6151.819308	6152.521409	6153.307093	6153.825341
34	24	m	2016/03/11	3	32	0	0.00	0.000000	0	0.9068	7	4	0.5853	5	0.8850	6161.765156	2004.375597	6161.849320	6162.835606	6163.821891	6172.815471	6173.751605	6174.303255	6174.905056
34	24	m	2016/03/11	3	33	0	0.00	0.000000	0	0.6699	7	4	0.3899	5	0.8850	6182.765613	2004.526471	6182.862201	6183.848485	6184.834769	6193.828351	6194.513733	6195.316134	6195.734052
34	24	m	2016/03/11	3	34	1	1.00	1.720000	1	0.8856	6	3	1.0686	6	0.8850	6203.766043	2004.657229	6203.858365	6204.844646	6205.831524	6214.825096	6215.727802	6216.312885	6217.399468
34	24	m	2016/03/11	3	35	1	1.00	1.720000	1	0.6419	6	3	0.6218	6	0.8850	6224.766484	2004.798045	6224.854526	6225.840809	6226.827094	6235.820674	6236.489341	6237.308459	6237.960418
34	24	m	2016/03/11	3	36	2	1.00	2.120000	1	0.5873	6	4	0.7585	5	0.8850	6245.766921	2004.938861	6245.850686	6246.836971	6247.823256	6256.816838	6257.418708	6258.304621	6259.090305
34	24	m	2016/03/11	3	37	1	1.00	1.720000	1	0.7252	6	3	0.8239	6	0.8850	6266.767371	2005.079677	6266.863567	6267.849850	6268.836135	6277.829718	6278.581966	6279.317500	6280.170053
34	24	m	2016/03/11	3	38	1	1.00	1.720000	1	0.8594	6	2	0.3961	7	0.8850	6287.767812	2004.244839	6287.859729	6288.846015	6289.832297	6298.825877	6299.711862	6300.313663	6300.731585
34	24	m	2016/03/11	3	39	0	0.00	0.000000	0	1.0462	7	4	1.3364	5	0.8850	6308.768249	2004.415830	6308.855891	6309.842175	6310.828458	6319.822039	6320.891908	6321.309824	6322.663876
34	24	m	2016/03/11	3	40	2	1.00	2.120000	1	1.0057	6	4	0.7673	5	0.8850	6329.768697	2004.496296	6329.868770	6330.855054	6331.841338	6340.834917	6341.871353	6342.322703	6343.108386
34	24	m	2016/03/11	4	1	1	1.00	1.600000	1	0.9529	6	2	0.4726	7	0.8850	6730.366525	2000.845139	6730.451394	6731.437676	6732.423966	6741.417550	6742.403238	6742.904738	6743.406239
34	24	m	2016/03/11	4	2	2	1.00	2.000000	1	0.6976	6	4	0.4154	5	0.8850	6751.366945	2000.955780	6751.463684	6752.449968	6753.436251	6762.429831	6763.148649	6763.917616	6764.352250
34	24	m	2016/03/11	4	3	1	1.00	1.600000	0	0.7912	7	4	0.6379	5	0.8850	6772.367407	2001.106654	6772.459847	6773.446128	6774.432413	6783.425996	6784.245114	6784.913779	6785.582447
34	24	m	2016/03/11	4	4	1	1.00	1.600000	0	0.9909	7	4	0.9757	5	0.8850	6793.367852	2001.257529	6793.456007	6794.442292	6795.428577	6804.422156	6805.441874	6805.909941	6806.912943
34	24	m	2016/03/11	4	5	1	1.00	1.600000	1	0.8932	6	3	0.4029	6	0.8850	6814.368266	2001.388286	6814.452168	6815.438454	6816.424739	6825.418904	6826.338323	6826.906700	6827.341329
34	24	m	2016/03/11	4	6	0	0.00	0.000000	0	1.0241	7	4	0.6468	5	0.8850	6835.368708	2001.539161	6835.465642	6836.451333	6837.437616	6846.431198	6847.484352	6847.918982	6848.587650
34	24	m	2016/03/11	4	7	2	1.00	2.000000	1	0.6741	6	4	0.3898	5	0.8850	6856.369159	2001.690035	6856.461211	6857.447495	6858.433780	6867.427359	6868.129471	6868.915145	6869.333062
34	24	m	2016/03/11	4	8	1	1.00	1.600000	1	0.5704	6	4	0.3399	5	0.8850	6877.369588	2000.835081	6877.457373	6878.443657	6879.429942	6888.423522	6889.008650	6889.911307	6890.279079
34	24	m	2016/03/11	4	9	1	1.00	1.600000	0	1.0808	7	4	0.5690	5	0.8850	6898.370071	2000.945722	6898.470252	6899.456536	6900.442823	6909.436401	6910.539702	6910.924186	6911.509268
34	24	m	2016/03/11	4	10	1	1.00	1.600000	1	0.8687	6	3	0.3271	6	0.8850	6919.370516	2001.016130	6919.466414	6920.452699	6921.438982	6930.432564	6931.318547	6931.920348	6932.271400
34	24	m	2016/03/11	4	11	2	1.00	2.000000	1	0.6796	6	4	0.4871	5	0.8850	6940.370939	2001.086538	6940.462579	6941.448861	6942.435146	6951.428726	6952.130828	6952.916511	6953.434728
34	24	m	2016/03/11	4	12	1	1.00	1.600000	1	0.5911	6	2	0.3799	7	0.8850	6961.371377	2001.177062	6961.458739	6962.445023	6963.431308	6972.424890	6973.043406	6973.912672	6974.313873
34	24	m	2016/03/11	4	13	0	0.00	0.000000	0	0.8752	7	4	0.8098	5	0.8850	6982.371797	2001.327937	6982.471618	6983.457902	6984.444187	6993.437766	6994.340467	6994.925551	6995.761388
34	24	m	2016/03/11	4	14	1	1.00	1.600000	0	0.6813	7	4	0.3982	5	0.8850	7003.372279	2001.468753	7003.467781	7004.454064	7005.440347	7014.433931	7015.136030	7015.921713	7016.339635
34	24	m	2016/03/11	4	15	1	1.00	1.600000	1	0.5923	6	3	0.3211	6	0.8850	7024.372695	2001.609569	7024.463944	7025.450226	7026.436511	7035.430090	7036.048608	7036.917875	7037.268927
34	24	m	2016/03/11	4	16	1	1.00	1.600000	0	0.8863	7	4	0.7556	5	0.8850	7045.373152	2000.784789	7045.460104	7046.446389	7047.432673	7056.426253	7057.328952	7057.914038	7058.699722
34	24	m	2016/03/11	4	17	1	1.00	1.600000	1	0.7217	6	2	0.5320	7	0.8850	7066.373594	2000.905489	7066.472985	7067.459268	7068.445552	7077.439132	7078.191383	7078.926917	7079.478568
34	24	m	2016/03/11	4	18	2	1.00	2.000000	1	0.9280	6	4	0.8284	5	0.8850	7087.374021	2001.046305	7087.469145	7088.455430	7089.441713	7098.435317	7099.388150	7099.923079	7100.775633
34	24	m	2016/03/11	4	19	0	0.00	0.000000	0	1.1480	7	4	0.4745	5	0.8850	7108.374460	2001.187121	7108.465307	7109.451594	7110.437877	7119.431457	7120.601624	7120.919830	7121.421333
34	24	m	2016/03/11	4	20	1	1.00	1.600000	1	0.9497	6	4	0.5082	5	0.8850	7129.374912	2001.327937	7129.462059	7130.448341	7131.434626	7140.427621	7141.397189	7141.915403	7142.450338
34	24	m	2016/03/11	4	21	0	0.00	0.000000	0	0.8829	7	4	0.3808	5	0.8850	7150.375339	2001.468753	7150.474349	7151.460632	7152.446918	7161.440519	7162.343199	7162.928283	7163.329483
34	24	m	2016/03/11	4	22	1	1.00	1.600000	1	0.7541	6	4	0.6469	5	0.8850	7171.375781	2001.609569	7171.470513	7172.456795	7173.443080	7182.436659	7183.205627	7183.924445	7184.593112
34	24	m	2016/03/11	4	23	1	1.00	1.600000	1	0.6798	6	4	0.3838	5	0.8850	7192.376225	2001.760443	7192.466673	7193.452958	7194.439244	7203.432822	7204.134923	7204.920607	7205.321807
34	24	m	2016/03/11	4	24	1	1.00	1.600000	0	0.9886	7	4	1.0172	5	0.8850	7213.376688	2000.895430	7213.462835	7214.449120	7215.435404	7224.428984	7225.448705	7225.916769	7226.953204
34	24	m	2016/03/11	4	25	1	1.00	1.600000	0	0.8830	7	4	0.4202	5	0.8850	7234.377116	2001.046305	7234.475716	7235.461998	7236.448283	7245.441863	7246.344570	7246.929648	7247.381002
34	24	m	2016/03/11	4	26	1	1.00	1.600000	0	0.7721	7	4	0.7250	5	0.8850	7255.377550	2001.197179	7255.471878	7256.458162	7257.444446	7266.438025	7267.240428	7267.925810	7268.678061
34	24	m	2016/03/11	4	27	1	1.00	1.600000	1	0.8061	6	4	0.6262	5	0.8850	7276.378003	2001.348053	7276.468039	7277.454323	7278.440608	7287.434187	7288.270022	7288.921972	7289.573924
34	24	m	2016/03/11	4	28	1	1.00	1.600000	1	0.6428	6	4	0.6963	5	0.8850	7297.378423	2001.478811	7297.464201	7298.450485	7299.436770	7308.430352	7309.099018	7309.918142	7310.636955
34	24	m	2016/03/11	4	29	0	0.00	0.000000	0	0.9217	7	4	0.7859	5	0.8850	7318.378893	2001.629685	7318.477081	7319.463363	7320.449649	7329.443231	7330.396092	7330.931014	7331.733415
34	24	m	2016/03/11	4	30	0	0.00	0.000000	0	0.7993	7	4	0.4528	5	0.8850	7339.379335	2001.790618	7339.473245	7340.459527	7341.445811	7350.439391	7351.258508	7351.927176	7352.395242
34	24	m	2016/03/11	4	31	1	1.00	1.600000	0	0.7539	7	4	0.7564	5	0.8850	7360.379781	2001.991783	7360.469404	7361.455689	7362.441974	7371.435553	7372.204519	7372.923338	7373.709023
34	24	m	2016/03/11	4	32	1	1.00	1.600000	1	0.8937	6	3	1.0048	6	0.8850	7381.380218	2001.116713	7381.465566	7382.451851	7383.438135	7392.431718	7393.351133	7393.919501	7394.939217
34	24	m	2016/03/11	4	33	0	0.00	0.000000	0	0.7595	7	4	0.4791	5	0.8850	7402.380630	2001.257529	7402.478447	7403.464729	7404.451015	7413.444597	7414.230279	7414.932379	7415.433880
34	24	m	2016/03/11	4	34	1	1.00	1.600000	1	0.9247	6	3	1.1247	6	0.8850	7423.381097	2001.408403	7423.475197	7424.461488	7425.447765	7434.441343	7435.394198	7435.928542	7437.081995
34	24	m	2016/03/11	4	35	0	0.00	0.000000	0	0.9283	7	4	0.6118	5	0.8850	7444.381542	2001.549219	7444.470770	7445.457055	7446.443339	7455.436919	7456.389772	7456.924704	7457.559939
34	24	m	2016/03/11	4	36	1	1.00	1.600000	0	0.7489	7	4	0.6749	5	0.8850	7465.381997	2001.690035	7465.466931	7466.453217	7467.439502	7476.433083	7477.202048	7477.920866	7478.622968
34	24	m	2016/03/11	4	37	0	0.00	0.000000	0	0.8460	7	4	1.0408	5	0.8850	7486.382419	2001.830851	7486.479813	7487.466096	7488.452380	7497.445962	7498.315231	7498.933745	7500.003614
34	24	m	2016/03/11	4	38	0	0.00	0.000000	0	0.7892	7	4	0.6551	5	0.8850	7507.382840	2001.981725	7507.475973	7508.462259	7509.448543	7518.442122	7519.261240	7519.929926	7520.615296
34	24	m	2016/03/11	4	39	2	1.00	2.000000	1	0.8035	6	4	0.6187	5	0.8850	7528.383296	2002.122541	7528.472136	7529.458420	7530.444705	7539.438284	7540.257400	7540.926070	7541.561302
34	24	m	2016/03/11	4	40	1	1.00	1.600000	0	0.6598	7	4	0.8754	5	0.8850	7549.383743	2001.267587	7549.468296	7550.454582	7551.440867	7560.434447	7561.119830	7561.922232	7562.824933
38	27	m	2016/03/14	1	1	2	1.00	1.850000	1	0.5392	6	0	1.5000	0	0.8850	2421.964368	2008.177628	2422.057666	2423.043954	2424.030280	2433.023855	2433.591633	2434.511052	2436.082428
38	27	m	2016/03/14	1	2	1	1.00	1.450000	1	0.4999	6	1	0.5249	8	0.8850	2442.964879	2008.358677	2443.053311	2444.039599	2445.025886	2454.019497	2454.537760	2455.507287	2456.058942
38	27	m	2016/03/14	1	3	1	1.00	1.450000	1	0.7542	6	2	0.4229	7	0.8850	2463.965339	2008.579959	2464.049541	2465.035829	2466.022117	2475.015747	2475.784806	2476.503518	2476.954873
38	27	m	2016/03/14	1	4	1	1.00	1.450000	1	0.3978	6	1	0.3557	8	0.8850	2484.965886	2008.811300	2485.062494	2486.048780	2487.035068	2496.028677	2496.446597	2497.516467	2497.900953
38	27	m	2016/03/14	1	5	1	1.00	1.450000	0	0.6435	7	1	1.4287	8	0.8850	2505.966371	2009.022524	2506.058725	2507.045012	2508.031300	2517.025498	2517.694171	2518.513285	2519.967648
38	27	m	2016/03/14	1	6	0	0.00	0.000000	0	0.5607	7	1	0.4249	8	0.8850	2526.966896	2009.243806	2527.055560	2528.041245	2529.027533	2538.021143	2538.606229	2539.508937	2539.960285
38	27	m	2016/03/14	1	7	1	1.00	1.450000	1	0.8623	6	1	0.4165	8	0.8850	2547.967428	2008.479376	2548.051187	2549.037477	2550.023764	2559.017374	2559.903362	2560.505166	2560.939800
38	27	m	2016/03/14	1	8	1	1.00	1.450000	1	0.7021	6	1	0.3800	8	0.8850	2568.967919	2008.670484	2569.064140	2570.050427	2571.036715	2580.030323	2580.749144	2581.518115	2581.919316
38	27	m	2016/03/14	1	9	0	0.00	0.000000	0	0.4323	7	1	0.4012	8	0.8850	2589.968419	2008.901824	2590.060371	2591.046658	2592.032945	2601.026556	2601.477908	2602.514346	2602.932265
38	27	m	2016/03/14	1	10	1	1.00	1.450000	1	0.5110	6	1	0.3679	8	0.8850	2610.968941	2008.559843	2611.056603	2612.042891	2613.029177	2622.022790	2622.557727	2623.510579	2623.895062
38	27	m	2016/03/14	1	11	0	0.00	0.000000	0	0.4420	7	1	0.7887	8	0.8850	2631.969446	2008.026754	2632.069555	2633.055840	2634.042128	2643.035739	2643.503807	2644.523528	2645.342650
38	27	m	2016/03/14	1	12	1	1.00	1.450000	1	0.6421	6	1	0.3321	8	0.8850	2652.969979	2007.473548	2653.065785	2654.052074	2655.038361	2664.031970	2664.700642	2665.519761	2665.870812
38	27	m	2016/03/14	1	13	0	0.00	0.000000	0	1.1184	7	1	0.5382	8	0.8850	2673.970477	2007.604306	2674.062017	2675.048305	2676.034593	2685.028202	2686.164942	2686.515992	2687.084362
38	27	m	2016/03/14	1	14	0	0.00	0.000000	0	0.5028	7	1	0.3944	8	0.8850	2694.970990	2007.775297	2695.058250	2696.044538	2697.030824	2706.024435	2706.542652	2707.512228	2707.930147
38	27	m	2016/03/14	1	15	1	1.00	1.450000	1	0.9174	6	2	0.6888	7	0.8850	2715.971523	2006.950517	2716.071200	2717.057485	2718.043774	2727.037384	2727.973521	2728.525174	2729.243995
38	27	m	2016/03/14	1	16	0	0.00	0.000000	0	0.4860	7	1	0.3526	8	0.8850	2736.972020	2007.101392	2737.067431	2738.053719	2739.040008	2748.033616	2748.535118	2749.521406	2749.889173
38	27	m	2016/03/14	1	17	1	1.00	1.450000	0	0.6965	7	1	0.4687	8	0.8850	2757.972530	2007.262324	2758.063664	2759.049951	2760.036239	2769.029850	2769.748669	2770.517639	2771.002425
38	27	m	2016/03/14	1	18	2	1.00	1.850000	1	1.1716	6	2	0.7209	7	0.8850	2778.973172	2007.433315	2779.059894	2780.046184	2781.032472	2790.026081	2791.212968	2791.513872	2792.266125
38	27	m	2016/03/14	1	19	1	1.00	1.450000	0	0.7381	7	1	0.4308	8	0.8850	2799.973563	2007.604306	2800.072846	2801.059133	2802.045420	2811.039030	2811.808008	2812.527407	2812.978762
38	27	m	2016/03/14	1	20	2	1.00	1.850000	1	0.7236	6	1	0.4072	8	0.8850	2820.974065	2007.765238	2821.069663	2822.055960	2823.042239	2832.035263	2832.787516	2833.523052	2833.957689
38	27	m	2016/03/14	1	21	1	1.00	1.450000	1	0.6823	6	1	0.3344	8	0.8850	2841.974574	2007.936229	2842.065310	2843.051597	2844.037885	2853.031496	2853.733599	2854.519285	2854.870335
38	27	m	2016/03/14	1	22	1	1.00	1.450000	1	0.7154	6	1	0.6052	8	0.8850	2862.975103	2008.117278	2863.061542	2864.047831	2865.034119	2874.027727	2874.763264	2875.515519	2876.150754
38	27	m	2016/03/14	1	23	1	1.00	1.450000	0	0.5783	7	1	0.8385	8	0.8850	2883.975632	2007.322674	2884.074493	2885.060777	2886.047067	2895.040676	2895.642479	2896.528466	2897.397740
38	27	m	2016/03/14	1	24	1	1.00	1.450000	1	0.8177	6	1	0.7470	8	0.8850	2904.976109	2007.433315	2905.070724	2906.057011	2907.043299	2916.036910	2916.872744	2917.524699	2918.293674
38	27	m	2016/03/14	1	25	1	1.00	1.450000	1	0.6815	6	1	0.5335	8	0.8850	2925.976668	2007.604306	2926.066957	2927.053244	2928.039532	2937.033144	2937.735244	2938.520931	2939.072583
38	27	m	2016/03/14	1	26	1	1.00	1.450000	0	0.7833	7	1	0.3273	8	0.8850	2946.977155	2007.765238	2947.063187	2948.049482	2949.035764	2958.029376	2958.831777	2959.517166	2959.868215
38	27	m	2016/03/14	1	27	2	1.00	1.850000	0	0.6496	7	1	0.3075	8	0.8850	2967.977668	2007.936229	2968.076139	2969.062424	2970.048713	2979.042323	2979.710994	2980.530114	2980.864453
38	27	m	2016/03/14	1	28	0	0.00	0.000000	0	1.5000	0	2	0.4908	7	0.8850	2988.978218	2008.107220	2989.072370	2990.058658	2991.044946	3000.038556		3001.593214	3002.111431
38	27	m	2016/03/14	1	29	1	1.00	1.450000	0	0.5386	7	1	0.3356	8	0.8850	3009.978698	2008.278211	3010.068602	3011.054890	3012.041178	3021.034832	3021.603157	3022.522578	3022.873628
38	27	m	2016/03/14	1	30	0	0.00	0.000000	0	1.0037	7	0	1.5000	0	0.8850	3030.979203	2008.187686	3031.064833	3032.051122	3033.037412	3042.031020	3043.050759	3043.518847	3045.056751
38	27	m	2016/03/14	1	31	1	1.00	1.450000	1	0.6242	6	1	0.4548	8	0.8850	3051.979733	2007.020925	3052.077784	3053.064072	3054.050360	3063.043969	3063.695930	3064.531759	3065.016545
38	27	m	2016/03/14	1	32	1	1.00	1.450000	1	0.4557	6	1	0.4338	8	0.8850	3072.980251	2006.849934	3073.074016	3074.060304	3075.046611	3084.040202	3084.524990	3085.527992	3085.979342
38	27	m	2016/03/14	1	33	1	1.00	1.450000	1	0.6850	6	1	0.5576	8	0.8850	3093.980726	2006.970634	3094.070249	3095.056535	3096.042827	3105.036434	3105.738539	3106.524224	3107.109310
38	27	m	2016/03/14	1	34	0	0.00	0.000000	0	1.5000	0	2	0.5199	7	0.8850	3114.981279	2007.121508	3115.066479	3116.053364	3117.039646	3126.033261		3127.587911	3128.139564
38	27	m	2016/03/14	1	35	1	1.00	1.450000	1	0.6786	6	1	0.2935	8	0.8850	3135.981767	2007.282441	3136.079431	3137.065718	3138.052021	3147.045616	3147.747719	3148.533405	3148.851024
38	27	m	2016/03/14	1	36	1	1.00	1.450000	1	0.4584	6	1	0.3686	8	0.8850	3156.982285	2007.423257	3157.075664	3158.061949	3159.048237	3168.041850	3168.526635	3169.529638	3169.914129
38	27	m	2016/03/14	1	37	1	1.00	1.450000	1	1.3542	6	1	0.5058	8	0.8850	3177.982791	2007.614364	3178.071896	3179.058182	3180.044471	3189.038080		3190.525871	3191.060808
38	27	m	2016/03/14	1	38	1	1.00	1.450000	0	0.4943	7	1	0.5597	8	0.8850	3198.983322	2007.735063	3199.068125	3200.054415	3201.040703	3210.034313	3210.552533	3211.522103	3212.107191
38	27	m	2016/03/14	1	39	0	0.00	0.000000	0	0.9136	7	1	0.7585	8	0.8850	3219.983838	2007.875879	3220.081076	3221.067375	3222.053651	3231.047262	3231.983400	3232.535052	3233.320741
38	27	m	2016/03/14	1	40	2	1.00	1.850000	0	1.5000	0	0	1.5000	0	0.8850	3240.984315	2007.030984	3241.077315	3242.063595	3243.049883	3252.043495		3253.598154	3255.136092
38	27	m	2016/03/14	2	1	1	1.00	1.330000	0	0.4428	7	1	0.4051	8	0.8850	3732.817022	2001.167004	3732.901515	3733.887557	3734.873843	3743.867453	3744.334935	3745.354656	3745.789290
38	27	m	2016/03/14	2	2	0	0.00	0.000000	0	0.3811	7	1	0.6381	8	0.8850	3753.817506	2001.358112	3753.913630	3754.899917	3755.886205	3764.879813	3765.281016	3766.367604	3767.036274
38	27	m	2016/03/14	2	3	0	0.00	0.000000	0	0.5499	7	1	0.4404	8	0.8850	3774.818022	2000.493099	3774.909862	3775.896147	3776.882436	3785.876232	3786.444415	3787.363836	3787.831908
38	27	m	2016/03/14	2	4	0	0.00	0.000000	0	0.6683	7	1	0.5983	8	0.8850	3795.818546	2000.654032	3795.906093	3796.892381	3797.878669	3806.872280	3807.557663	3808.360068	3808.978589
38	27	m	2016/03/14	2	5	1	1.00	1.330000	1	0.5376	6	1	0.4143	8	0.8850	3816.819056	2000.814964	3816.919044	3817.905330	3818.891618	3827.885828	3828.454185	3829.373609	3829.808272
38	27	m	2016/03/14	2	6	0	0.00	0.000000	0	1.2335	7	1	0.7653	8	0.8850	3837.819572	2000.975897	3837.915861	3838.901564	3839.887849	3848.881460		3850.369373	3851.154937
38	27	m	2016/03/14	2	7	2	1.00	1.730000	1	0.6069	6	1	0.1673	8	0.8850	3858.820074	2000.985955	3858.911507	3859.897795	3860.884083	3869.877692	3870.512929	3871.365483	3871.549367
38	27	m	2016/03/14	2	8	1	1.00	1.330000	0	0.8215	7	1	0.3458	8	0.8850	3879.820588	2000.412633	3879.907739	3880.894027	3881.880315	3890.873924	3891.726482	3892.361715	3892.729483
38	27	m	2016/03/14	2	9	2	1.00	1.730000	0	0.8790	7	1	0.5341	8	0.8850	3900.821105	1999.859427	3900.920690	3901.906976	3902.893264	3911.886874	3912.789579	3913.374664	3913.926316
38	27	m	2016/03/14	2	10	0	0.00	0.000000	0	1.5000	0	2	0.1058	7	0.8850	3921.821598	1999.527504	3921.916921	3922.903209	3923.889498	3932.883106		3934.437763	3934.571497
38	27	m	2016/03/14	2	11	0	0.00	0.000000	0	0.4533	7	1	0.3198	8	0.8850	3942.822120	1998.632317	3942.913153	3943.899441	3944.885729	3953.879340	3954.347406	3955.367129	3955.701565
38	27	m	2016/03/14	2	12	0	0.00	0.000000	0	0.4658	7	1	0.4613	8	0.8850	3963.822635	1998.773133	3963.909386	3964.895672	3965.881961	3974.875571	3975.360356	3976.363361	3976.848148
